tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks,production_companies,tags
18376,Golden Bride,황금신부,,2007-06-23,https://image.tmdb.org/t/p/w500/i2FCMZAiqI7MPjJANTkgLIBZZec.jpg,https://image.tmdb.org/t/p/original/hiizJWZdnYggLTPnWeLdW3XqvEX.jpg,,"Lee Young-ah, Choi Yeo-jin, Kim Hee-chul, Hong Eun-hee, Kim Mi-sook, Song Jong-ho, Ahn Mi-na, Kang Shin-il","Drama, Family, Romance",1.0,64.0,,"A half korean and half Vietnamese girl marries a korean man for $1,500 in order to come to Korea to search for her real father who abandon her and her mother as her mother was gradually going blind due to an accident.",2.73,9.0,1.0,,,KR,SBS,,
45624,Swallow the Sun,태양을 삼켜라,,2009-07-09,https://image.tmdb.org/t/p/w500/4RYo3ZTHEqd6hvZCW8m04llebrz.jpg,https://image.tmdb.org/t/p/original/lwoMSM8eNlcfox7JeSSujfrgJjs.jpg,,"Ji Sung, Sung Yu-ri, Lee Wan, Jun Kwang-ryul, So E Hyun, Ma Dong-seok, Jin Goo, Seo Ji-yeon","Action & Adventure, Drama",1.0,25.0,60.0,"Jung-woo was abandoned by his birth parents when he was a baby and became friends with Soo-hyun, who became his sweetheart. After rescuing Chairman Jang, he is adopted by him and becomes a bodyguard to the chairman’s son. Jung-woo is reunited with Soo-hyun at Tae-hyuk’s school but even though Soo-hyun loves him, she chooses Tae-hyuk who offers to help her achieve her dream career. So both Tae-hyuk and Soo-hyun go to USA for their studies. Jung-woo is eventually betrayed by Chairman Jang but he is called to Las Vegas by Jackson Lee, a military buddy, who offers him an opportunity to rebuild his life. In Las Vegas, Jung-woo meets Soo-hyun and Tae-hyuk by coincidence. In his line of work as a private bodyguard, Jung-woo saves the life of the king of a small African nation and is asked by the king to rescue his son from the rebels in return for rights to a diamond mine. So Jung-woo heads to Africa, risking his life to claim the mine. Meanwhile, Tae-hyuk and Soo-hyun return to Seogwipo city on Jeju island at Chairman Jang’s request. Tae-hyuk is put in charge of managing a hotel there while Soo-hyun becomes the head of event planning. After gaining control of the diamond mine in African, Jung-woo returns to Jeju and engages in a struggle against chairman Jang and Tae-hyuk… He learns a shocking secret that shakes the foundation of his very existence.",2.729,7.8,5.0,,,KR,SBS,,
77202,Through the Waves,파도야 파도야,,2018-02-12,https://image.tmdb.org/t/p/w500/11cOZtCmqPgk3HwjRAaJlxOat2G.jpg,https://image.tmdb.org/t/p/original/p6nfoVr32Wl0NjTyc3L0xlJz73l.jpg,,"Jo A-young, Park Jeong-Uk, Jay Kim, Jang Jae-ho, Roh Haeng-Ha, Kim Kyun-Woo, Jung Heon, Chung Yoon-hye, Jung Hyeon-jun","Drama, Family, Soap",1.0,143.0,35.0,"Due to the Korean war, Oh Bok-Sil’s family becomes separated lose everything. Not to be defeated, they live with strength as they suffer great hardships.",2.723,6.0,2.0,,,KR,KBS2,,
16715,My Rosy Life,장밋빛 인생,,2005-08-24,https://image.tmdb.org/t/p/w500/sPcnbR4AUHULds4ymBJRqWhzUsn.jpg,https://image.tmdb.org/t/p/original/s90WtMElc0osA8ul3WjtSbSM6F4.jpg,,"Choi Jin-sil, Son Hyun-joo, Jang Yong, Kwon Hae-hyo, Kim Ji-young, Lee Tae-ran, Kim Hae-sook, Choi Ji-na, Namkoong Min, Na Moon-hee",Drama,1.0,24.0,60.0,"Maeng Soon-yi has sacrificed everything in her life for the sake of others. She missed out on her youth because she was too busy taking care of her father, who started drinking heavily after her mother abandoned them when Soon-yi was 10 years old. Soon-yi gave up on her own education so that she could earn the money to pay for her younger siblings' tuition.

Soon-yi's younger sister Young-yi, is now a successful career woman. She is having an affair with a married man, Lee Jung-do. Jung-do was Young-yi's first love, but he broke up with her for the sake of his career. While younger brother Chul-soo has settled down in the United States where he's earning his doctorate degree, completely ignoring his responsibilities at home.

Soon-yi perseveres despite the constant hardships that life throws at her. Until one day, she is jolted when Ban Sung-moon , her husband with whom she has two daughters, tells her that he has fallen in love with another woman and demands a divorce. Worse, she is diagnosed with stomach cancer shortly after.

Abandoned by everyone around her, all those who she has worked so hard to make happy her entire life, Soon-yi decides that it's never too late to start living the life you want, and begins to be a little selfish and find some true happiness.

When they find out about her disease, her family finally realizes what she means to them. And her husband Sung-moon also rethinks his actions and finally shows her the genuine meaning of marital love.

",2.716,9.0,1.0,,,KR,KBS2,Pan Entertainment,
195840,Blueming,블루밍,"based on webcomic or webtoon, boys' love (bl)",2022-03-31,https://image.tmdb.org/t/p/w500/bBD2ZWjwc3W9NyLmu19PTt8Qrb7.jpg,https://image.tmdb.org/t/p/original/5wYLdRuxO6CUbPgi4E53cC9ZvUN.jpg,Hwang Da-seul,"Cho Hyuk-jun, Kang Eun-bin, Moon Hye-in, Kim Sun-hwa, Jang Yoon-jung, Kim So-bin, Ahn Do-gyu",Drama,1.0,11.0,14.0,"Siwon Cha is popular among people where ever he goes. In his childhood, Siwon was teased by his younger sister that he's ugly. Since then, Siwon put a great deal of effort to become handsome, and he has succeeded. Being in college now, Siwon did not doubt that he will be the most beloved person on the campus. However, there is a guy called Dawoon Hyeong, who has a perfect look, gets straight A's, comes from a rich family, and even has a great personality.",2.715,6.938,8.0,,,KR,"NAVER TV, iQiyi",Next Entertainment World,"chohyuk-jun kangeun-bin moonhye-in kimsun-hwa jangyoon-jung kimso-bin ahndo-gyu basedonwebcomicorwebtoon boys'love(bl) navertv iqiyi drama siwon cha is popular among peopl where ever he goes. in hi childhood, siwon wa teas by hi younger sister that he' ugly. sinc then, siwon put a great deal of effort to becom handsome, and he ha succeeded. be in colleg now, siwon did not doubt that he will be the most belov person on the campus. however, there is a guy call dawoon hyeong, who ha a perfect look, get straight a's, come from a rich family, and even ha a great personality."
40401,Big Thing,대물,"politics, korea president",2010-10-06,https://image.tmdb.org/t/p/w500/uqd4SzRZxNpsrYs29bdCHDXu7Jv.jpg,https://image.tmdb.org/t/p/original/xe15Z0oTN2MZ27KJxqVXn7h9Bpy.jpg,,"Ko Hyun-jung, Kwon Sang-woo, Cha In-pyo, Park Hae-mi, Song Ok-suk",Drama,1.0,24.0,65.0,"Seo Hye-rim is a hot-tempered news announcer who was fired by the broadcasting company, but is later elected to the National Assembly and became the first female president of Korea. She faces political pressure and potential impeachment from Kang Tae-san and his followers, but survives with the aid of the prosecutor Ha Do-ya.",2.712,8.0,1.0,,,KR,SBS,Victory Contents,"kohyun-jung kwonsang-woo chain-pyo parkhae-mi songok-suk polit koreapresid sb drama seo hye-rim is a hot-temp news announc who wa fire by the broadcast company, but is later elect to the nation assembl and becam the first femal presid of korea. she face polit pressur and potenti impeach from kang tae-san and hi followers, but surviv with the aid of the prosecutor ha do-ya."
63765,Dream Knight,드림나이트,,2015-01-27,https://image.tmdb.org/t/p/w500/4IvmJk7ttjtpbL13dglbe24Npbk.jpg,https://image.tmdb.org/t/p/original/l5GvF9ZdbzHRzVJMncjnM6HaGNb.jpg,,"Song Ha-yoon, Jinyoung, Jackson Wang, Kunpimook Bhuwakul, Mark Tuan, Choi Young-jae, Kim Yu-gyeom, Lee Min-young, Park Jin-young","Sci-Fi & Fantasy, Drama",1.0,12.0,15.0,"Though she's constantly bullied, orphaned high schooler Joo In Hyeong (Song Ha Yoon) refuses to let life get her down and fills her little home with positive vibes from her favorite boy band. But fandom hits the next level when she discovers the ability to call upon four mysterious hotties (played by GOT7), who turn her world topsy-turvy with magical and hilarious antics, including JYP artist cameos. No matter how tough life gets, she'll get by with a little help from her friends, especially with dreamy knights!",2.695,5.75,6.0,,,KR,NAVER TV,,
79025,Winter Sonata,겨울연가,romance,2009-10-17,https://image.tmdb.org/t/p/w500/hEQfbySleuck2b0Oqc7umOC3nIM.jpg,https://image.tmdb.org/t/p/original/l8mHuuOdI6HcK0GoBE10DhkIUmz.jpg,,"Yoo Yui, Ryu Seung-su, Bae Yong-Jun, Choi Ji-woo, Lee Se-na, Kang Yo-hwan","Animation, Drama",1.0,26.0,25.0,"Yoo Jin falls in love with Joon Sang as a young girl. After losing him in an accident, she decides to marry her childhood friend. However, Yoo Jin meets someone looking exactly like her lost love, putting her in a bind.",2.682,,,,,KR,,"KEYEAST, Studio Comet, REALTHING",
65791,My Little Baby,마이 리틀 베이비,"detective, male friendship, romance, neighbor, bromance, single mother, single father, second chance, character development",2016-03-05,https://image.tmdb.org/t/p/w500/teh4a6VOo7nZWeojl8eEfQsOMQG.jpg,https://image.tmdb.org/t/p/original/3CaOsrj3y3WlqW1tDCPsdf3P7Bq.jpg,,"Oh Ji-ho, Kim Min-jae, Son Ji-hyun, Lee Soo-kyung, Jung Su-young, Koh Soo-hee, Tae Hang-ho","Comedy, Drama, Family",1.0,16.0,43.0,"Cha Jung Han is a detective for a special investigation team. He is busy with investigating violent cases including drugs and gangs, but one day he takes in his niece, Eun Ae and struggles to raise her. Meanwhile, Han Ye Seul is a single mother who raises her 5-years-old son alone. She is Cha Jung-Han’s first love.",2.677,5.4,9.0,,,KR,MBC,,"ohji-ho kimmin-ja sonji-hyun leesoo-kyung jungsu-young kohsoo-he taehang-ho detect malefriendship romanc neighbor bromanc singlemoth singlefath secondch characterdevelop mbc comedi drama famili cha jung han is a detect for a special investig team. he is busi with investig violent case includ drug and gangs, but one day he take in hi niece, eun ae and struggl to rais her. meanwhile, han ye seul is a singl mother who rais her 5-years-old son alone. she is cha jung-han’ first love."
136861,Bite Sisters,바이트 씨스터즈,"vampire, reincarnation, social media, immortal, supernatural power, female centered plot",2021-10-19,https://image.tmdb.org/t/p/w500/x8gAPaITZpkpy3DvtXiMh8p3wHV.jpg,https://image.tmdb.org/t/p/original/hPgW7RJm56m6jwule1sD0fiNnjw.jpg,,"Kang Han-na, Choi Yu-hwa, Lee Shin Young, Kim Young-ah",Drama,1.0,10.0,10.0,"About Han Yi Na who is an 821-year-old vampire who can’t stand seeing injustice. When she unexpectedly becomes a trendsetting influencer with over a million followers, Han Yi Na uses her power to secretly help those in need.",2.672,7.0,1.0,,,KR,,Put Your HANDSOME,
80024,Secret Queen Makers,퀸카메이커,,2018-06-04,https://image.tmdb.org/t/p/w500/kxFfNulympPeTlqdSa8SzEQjgPR.jpg,https://image.tmdb.org/t/p/original/s5qSq9sRzzXby6gM6Z7BZCBn1Vd.jpg,,"Hwang Chi-yeul, Chanyeol, Lee Joon-gi, Sehun, Go Won-hee, Hwang Chan-sung, Leeteuk",Drama,1.0,7.0,15.0,A drama about a geeky girl that turned out to be beautiful. She will be helped by the 6 male lead actors.,3.008,7.571,7.0,,,KR,NAVER TV,,
70093,School 4,학교 4,high school,2001-04-08,https://image.tmdb.org/t/p/w500/9oZSYv1jHmPWQa7ZeMniW2wr67r.jpg,,,"Lim Soo-jung, Yeo Wook-hwan, Lee Sang-in-I, Lee Yu-ri, Jo Min-ki",Drama,1.0,48.0,,The KBS youth drama is about the lives of the staff and students in Sewon Arts High School.,2.653,,,,,KR,KBS2,,limsoo-jung yeowook-hwan leesang-in-i leeyu-ri jomin-ki highschool kbs2 drama the kb youth drama is about the live of the staff and student in sewon art high school.
92930,Tong: Memories,통: 메모리즈,"high school, friendship, martial arts, gangster, based on comic, gang, street fight, high school gang",2016-07-22,https://image.tmdb.org/t/p/w500/cCcUtVITLk91SH4sfCkbdSqJgC6.jpg,https://image.tmdb.org/t/p/original/hky2mBxIxO3GvqGkqVijKypVyvU.jpg,,"Lee Hak-joo, Heo Ji-won, Lee Jae-yoon, Choi Young-min, Kim Ji-ahn","Action & Adventure, Drama",1.0,12.0,12.0,A tough young man with a short temper and no patience for bullies gains a legendary reputation as the best street fighter in Busan.,4.09,7.0,1.0,,,KR,Daum tvPot,,leehak-joo heoji-won leejae-yoon choiyoung-min kimji-ahn highschool friendship martialart gangster basedoncom gang streetfight highschoolgang daumtvpot action&adventur drama a tough young man with a short temper and no patienc for bulli gain a legendari reput as the best street fighter in busan.
40419,Temptation of an Angel,천사의 유혹,,2009-10-12,https://image.tmdb.org/t/p/w500/iwXemt8NwqkqKXNN80bUczDg1zQ.jpg,https://image.tmdb.org/t/p/original/4FkURN9qvePnFsZwg4MOdBn2mz4.jpg,,"Lee So-yeon, Bae Soo-bin, Han Sang-jin, Hong Soo-hyun, Jin Tae-hyeon, Han Jin-hee, Cha Hwa-yeon, Choi Ji-na, Kang Yu-mi, Jin Ye-sol",Drama,1.0,21.0,70.0,"Joo Ah-Ran and Shin Hyun-Woo have an elaborate wedding at a luxurious hotel. Shin Hyun-Woo sincerely loves Joo Ah-Ran, but Joo Ah-Ran has ulterior motives for the marriage. Joo Ah-Rans family was destroyed by Shin Hyun-Woo's parents and, because of this, she is marrying Shin Hyun-Woo in a secret plan to exact revenge.Sometime after their marriage, Shin Hyun-Woo is involved in a horrible car accident, leaving him in a coma. Once Shin Hyun-Woo awakes from his coma he learns of Joo Ah-Ran's revenge plot and then sets out on his own path for revenge....",2.648,8.0,1.0,,,KR,SBS,Samhwa Networks,
38934,Creating Destiny,인연 만들기,,2009-10-10,https://image.tmdb.org/t/p/w500/iL9p8Y7K6dFmAjJsaws4aCxEktG.jpg,https://image.tmdb.org/t/p/original/tOM5bVYcQkJpY26HttZfbsL9ofT.jpg,,"Eugene, Ki Tae-young, Kang Byul, Kim Jung-nan, Kang Nam-Gil, Geum Bo-ra, Clara Lee, Ryu Sang-wook, Hwang Eun Hye, Choi Sang-Hun, Yoon Joo-hee, Jung Suk-won",Drama,1.0,31.0,70.0,"Han Sang-eun immigrated to Australia with her family at a young age. After graduating from law school, she announces her plans to marry her American boyfriend Alex, a fellow attorney. But her father is strongly opposed to the match, because he has his heart set on her marrying Kim Yeo-joon, the son of his best friend who lives back in Korea. He orders her to meet the bachelor that they picked out for her before she goes ahead and marries Alex. Sang-eun finds herself exiled to Korea, where she reluctantly teams up with Yeo-joon, who is focused on his career and equally uninterested in marriage, to devise a plan that will allow them to avoid their impending wedlock.",2.643,7.0,1.0,,,KR,,,
64519,Dummy Mommy,바보엄마,,2012-03-17,https://image.tmdb.org/t/p/w500/bGte7UbY2q93ebwTQ0hesAtM4CO.jpg,,,"Kim Hyun-joo, Ahn Seo-hyun, Ha Hee-ra, Kim Tae-woo, Shin Hyun-joon, Yoo In-young, Kim Jeong-hoon, Kim Ha-kyoon, Park Hyung-sik, Lee Se-na, Jin Won, Chun Young-min","Comedy, Drama, Family",1.0,20.0,70.0,"Kim Young-joo is a genius with an IQ of 200 and the youngest editor of a fashion magazine. Constantly embarrassed and ashamed of her mother's developmental disability and suffocated by her affection, Young-joo leaves home and runs away to get married. But after she gives birth to her own daughter and becomes a mother herself, Young-joo begins to see her life and family differently.",2.639,6.0,2.0,,,KR,SBS,,
31118,Gourmet,식객,"cooking, based on comic, food, korean cuisine",2008-06-17,https://image.tmdb.org/t/p/w500/6Sw9U5kDOqAaZSNrkCIoJAsfqyP.jpg,https://image.tmdb.org/t/p/original/66vcx9xAskbYeUmj0wQ855YxKIj.jpg,,"Kim Rae-won, Nam Sang-mi, Kim So-yeon, Won Ki-jun, Kwon Oh-joong, Choi Bool-am",Drama,1.0,24.0,60.0,"Kim Rae-Won stars as the warm hearted chef-in-training Lee Sung-Chan, while actress Nam Sang-Mi plays a silly country girl, Kim Jin-soo, who trails Lee with high hopes of becoming a food columnist. Veteran actor Choi Bul-Am appears as Master Oh Sook-soo, Lee's stepfather and the only person who truly believes in Lee's potential.

Sung-Chan is a happy and bright young man who loves to cook. Leaving the heavy responsibility of becoming the head chef of Oh's famous restaurant to his stepbrother, he explores the world of cooking and discovers that he's actually good at it. When Oh announces that he will not choose his own son to become the owner and head chef, cold-hearted jealousy and competition arise.",2.638,9.7,3.0,,,KR,SBS,JS Pictures,"kimrae-won namsang-mi kimso-yeon wonki-jun kwonoh-joong choibool-am cook basedoncom food koreancuisin sb drama kim rae-won star as the warm heart chef-in-train lee sung-chan, while actress nam sang-mi play a silli countri girl, kim jin-soo, who trail lee with high hope of becom a food columnist. veteran actor choi bul-am appear as master oh sook-soo, lee' stepfath and the onli person who truli believ in lee' potential. sung-chan is a happi and bright young man who love to cook. leav the heavi respons of becom the head chef of oh' famou restaur to hi stepbrother, he explor the world of cook and discov that he' actual good at it. when oh announc that he will not choos hi own son to becom the owner and head chef, cold-heart jealousi and competit arise."
