tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks,production_companies
46313,Don't Hesitate,망설이지마,romance,2009-10-05,https://image.tmdb.org/t/p/w500/kRGbx8C53t9mmkkEXsGdfuAx4AI.jpg,https://image.tmdb.org/t/p/original/4nxqYjmLXAXATQhjLowvEiZ1KOY.jpg,,Lee Sang-wu,Drama,1.0,98.0,40.0,"Jang Soo-hyun was a woman who'd previously devoted her life to love, even donating her liver to save her first love, but was rewarded by betrayal. Since then, she has become jaded and resolved to distance herself from relationships. Until she meets Han Tae-woo, a man who has never known or believed in love. Tae-woo had built a wall around his heart in fear of being hurt again, but Soo-hyun becomes someone whom he learns to sacrifice everything for.",0.731,,,,,KR,SBS,
132674,"Lazenca, The Soul Frame",영혼기병 라젠카,"mecha, giant robot, robot, anime, korean anime, korean animation, aeni",1997-11-03,https://image.tmdb.org/t/p/w500/5nzveV7d5gumzUAUwe9aX708BFo.jpg,,,,"Action & Adventure, Animation, Drama, Sci-Fi & Fantasy",1.0,13.0,20.0,"In the beginning of the 22nd Century, nuclear war has devastated the Earth and turned it into a wasteland. The few survivors gather and raise the city-state Setos, and while progressing a revival plan for mankind, come into contact with the Atman lifeforms sleeping in the planet's mantle.",0.727,,,,,KR,"MBC, Tooniverse","Seoul Movie, CNK International, Tooniverse"
119098,Once Again,원스어게인,"love triangle, unrequited love, break-up, first love, traveling",2020-12-19,https://image.tmdb.org/t/p/w500/i8zewaNZ9O4wCofA7NsX7bbuyeu.jpg,https://image.tmdb.org/t/p/original/rFyRjOqCCLCl6ncXpmZJNlcevgN.jpg,,"Park Jun, Han Ji-hye",Drama,1.0,8.0,13.0,"Kim Hye Sung and his girlfriend of six years take time to look back on the precious people they have neglected, and try to find the lost excitement. He is a kind man, full of consideration, and with a friendly personality.

Wanting to restore the relationship with his first love, he is having trouble taking care of just himself because of work.",0.718,,,,,KR,MBC,
27846,The Next,환생: 넥스트,,2005-05-16,,,,"Jang Shin-Young, Park Ye-jin, Lee Jong-soo, Ahn Suk-hwan, Kim Ye-ryeong, Park Kwang-jung",Drama,1.0,14.0,60.0,The story of lovers who meet each other in different lives and in different times. Witness their hard efforts to keep their promises to love each other forever.,0.714,,,,,KR,MBC,MBC
139119,Rumor,루머,,2019-08-10,https://image.tmdb.org/t/p/w500/aIlbhDOF8r4DYCBdsKcKe5UQ4cC.jpg,https://image.tmdb.org/t/p/original/57eqQgxFVoxQXVXOZsg8Wsfyhl6.jpg,,"Kim Da-ye, Chae Jong-hyeop, Bae Jung-hwa, Kim Kyung-il, Ju Seok-tae","Drama, Mystery",1.0,8.0,,"'Rumor' is an office thriller web drama about the story of the heroine who died through the internal auditor's death as a victim of workplace bullying, company absurdity and rumor.",0.709,,,,,KR,Olleh TV,
88800,Doll House,인형의 집,"professor, horror, thriller, mansion, housemaid, rules, secluded house",2014-11-16,https://image.tmdb.org/t/p/w500/tzK4Zyy0Qvb4FEbjrVMY2kXK2SD.jpg,https://image.tmdb.org/t/p/original/vwAqIA3kXO10hdA1bD7fqzjGFXi.jpg,,"Jung Hee Chul, Sun Joo Ah, Park Seon Joo, Kim Jung-pal","Drama, Mystery",1.0,12.0,7.0,"A girl with no home takes a seemingly perfect opportunity to move in with a Professor and his housemaid in a beautiful and secluded mansion. However, the mysteries pile up when the housemaid calls the shots, prevents Young Hee from meeting the Professor, and forces her to follow her strange rules. Fellow housemates Byung Tae and Soo Jung seem to have good intentions when secretly interacting with Young Hee, but just who are they really and why are they there? Leaving may not be as easy as coming into this mysterious house.",0.709,,,,,KR,NAVER TV,
204654,Chronicles of Crime,범죄의 연대기,,,https://image.tmdb.org/t/p/w500/8CkQR7rX8OgNG5o3dGoLQPtB4Ao.jpg,,,"Jang Keun-suk, Heo Sung-tae, Lee Elijah, Yoo Sung Joo, Park Myung-hoon","Crime, Drama",1.0,1.0,,A story that digs into the truth of past unsolved cases through the heinous current events. It is predicting the birth of a more realistic and new crime thriller based on a rare event.,1.177,,,,,KR,Coupang Play,
36328,Loving You,러빙유,,2002-07-29,https://image.tmdb.org/t/p/w500/iTY3XgKrQnC3KGbrCbBOJhaQOAO.jpg,,,"Park Yong-ha, Eugene, Lee Yu-ri, Lee Dong-wook, Kim Ji-hun, Jung Dong-hwan","Drama, Romance",1.0,12.0,70.0,"Jin Da Rae is the daughter of a female diver in Cheju Island. After her father mysteriously passes away she tries to uncover the truth about his death. One day she coincidentally saves Hyuk from torrent waters. Hyuk works for an orange farm opposed to his father's wish that Hyuk should take over his resort development business. Da Rae and Hyuk gradually fall in love. However, their love is put to a risky test after Hyuk's half-brother also discovers his love for Da Rae. While all 3 of them get entangled in a complicated love triangle, Da Rae finds out that Hyuk is connected to her father's death.",0.706,,,,,KR,KBS2,
129563,I:LOVE:DM,아이:러브:디엠,,2021-05-12,,,,"So A-rin, Lee Ji Woo, Park Si Woo, Park Jae-chan, Choi Eun-ji, Lee Won-jeong",Drama,1.0,7.0,,,0.7,,,,,KR,YouTube,Whynot Media
137941,Touch Me If You Can,터치 미 이프 유 캔,"succubus, pandemic, covid-19, web series",2020-11-05,https://image.tmdb.org/t/p/w500/84I9PMK53rtugp2Tj5gZtCntcyO.jpg,https://image.tmdb.org/t/p/original/gX6xYgCVWmEmTU68lGHD0CRDatU.jpg,,"Lee Hyun-joo, Yoon Seon-bin","Sci-Fi & Fantasy, Drama",1.0,6.0,10.0,The story of a succubus girl who faces a crisis in the days of the pandemic.,0.695,6.0,1.0,,,KR,"YouTube, NAVER TV",
70754,Tree With Deep Roots,뿌리깊은 나무,"politics, historical figure, historical drama, joseon dynasty, king sejong",1983-07-08,https://image.tmdb.org/t/p/w500/6bAdC8n3GnaPeC843DsgdxiLLvl.jpg,,,"Choi Nak Chun, Kim Young-ae, Kil Yong-woo, Han In-soo",Drama,1.0,1.0,50.0,"The second installment in the 500 Years of Joseon Dynasty series covers the first half of the 15th Century, during the reign of King Sejong.",0.683,,,,,KR,MBC,MBC
14070,Mina,미나,,2001-11-05,,,,Chae Jung-an,Drama,1.0,16.0,60.0,Mina was a 20-episode South Korean drama broadcast by KBS 2TV in 2001.,0.683,,,,,,KBS2,
21815,On the Prairie,저 푸른 초원위에,,2003-01-04,,,,"Chae Jung-an, Choi Soo-jong, Jung Dong-hwan, Kim Ja-ok","Drama, Family",1.0,52.0,80.0,"This is the story of a man, who has nothing to show except for siblings and true courage, and a woman, who has never experienced failure and who has only cared for herself inside a plentiful enclosure, who finds the true meaning of life and who becomes mature through the process of meeting and falling in love.",0.666,,,,,KR,,KBS Media
35177,Punch,때려,,2003-10-08,https://image.tmdb.org/t/p/w500/7RTBKTcMR9IQKFHiG7z8hE9zj7r.jpg,https://image.tmdb.org/t/p/original/v99yQ1eqDiCEPptCVrjbYakltP6.jpg,,"Shin Min-a, Ahn Suk-hwan",Drama,1.0,15.0,60.0,,0.657,5.0,1.0,,,,,
91538,Infinite Power,무한동력,"romance, unemployed, shared house",2013-11-12,https://image.tmdb.org/t/p/w500/sIBnhgmZemzEVdSjcQFJoVGGXKV.jpg,https://image.tmdb.org/t/p/original/qtJYOrVltgPHSIyGsWBoItZrAcq.jpg,,"Bae Woo-hee, Im Seul-ong, Kim Seul-ki, Ahn Nae-sang, Gong Myoung",Drama,1.0,1.0,16.0,"Jang Seon Jae is in despair with reality, although he tries to live a busy life while setting his sight on entering a large corporation (highly competitive and prestigious) and work to beef up his resume.",1.0,,,,,KR,"NAVER TV, SNS",
70755,The Ume Tree in the Midst of the Snow,설중매,"politics, historical figure, historical drama",1984-01-09,https://image.tmdb.org/t/p/w500/7WsUU57VUKkeGoFPCUWF9ksFiLh.jpg,,,"Jung Jin, Lee Ki Sun, Goh Doo-shim, Jung Hye-sun",Drama,1.0,1.0,50.0,"The third episode of 500 Years of Joseon Dynasty deals with the period of history spanning from the reign of King Munjong, the first son of Sejong, to the chaos of Yeonsangun's rule.",0.654,,,,,KR,MBC,MBC
5223,Land of Wine,술의 나라,,2003-04-09,https://image.tmdb.org/t/p/w500/7qKzv0I5Kpuu6fA28Mq7EOrqkw3.jpg,,,"Lee Dong-wook, Kim Jae-won, Choi Kang-hee",Drama,1.0,16.0,60.0,Land of Wine is a 16-episode South Korean television drama broadcast by SBS in 2003.,0.652,,,,,KR,SBS,
87335,Ghostderella,귀신데렐라,"supernatural, romance, ghost",2019-02-14,https://image.tmdb.org/t/p/w500/pUW4rV6A1uQrvQUHyxNwToUDSrn.jpg,https://image.tmdb.org/t/p/original/nAp86ewce7eLiYIJZIvMmDTpvY8.jpg,,"Lee Jong-won, Kim Bo-ra","Comedy, Drama",1.0,4.0,10.0,"“Ghostderella” is a supernatural romance about Min Ah, a girl who confined herself to her room after gaining the ability to see ghosts when she was 18 years old, and the chaotic events that occur as a strange male ghost begins to follow her. The web drama format, which is popular among teenagers, will add fantasy materials and differentiate itself from previous dramas. It is also expected to comfort those who are feeling lonely and portray the reality of people in their 20s.",0.65,,,,,KR,,
52464,"Taehee, Hyekyo, Jihyun!",태희 혜교 지현이,,2009-03-02,https://image.tmdb.org/t/p/w500/4M410T4mUXLYiPxyy8I9jFD1e9w.jpg,https://image.tmdb.org/t/p/original/vexJz85KVOgQaQvQ7ooLbiT05Tj.jpg,,"Park Mi-sun, Jung Sun-kyung, Kim Hee-jung, Choi Eun-kyeong, Hong Ji-min, Sunwoo Yong-nyeo, Kim Guk-jin, Shim Eun-kyung, Han Bo-bae, Park Sung-woong, Moon Hee-joon, Yoon Jong-shin, Lee Jang-woo, Taemin, Lee Se-chang","Comedy, Drama",1.0,5.0,30.0,,0.646,,,,,KR,MBC,JS Pictures
70412,Hong Guk Young,홍국영,"historical figure, period drama, historical",2001-03-26,,,,"Jung Jae-gon, Kim Sang-kyung, Lee Tae-ran, Jung Woong-in",Drama,1.0,1.0,47.0,"This is the story of Hong Guk Young; his dreams, ambitions, ideals, and desires. His intelligence and resourcefulness served him well in his struggle to overcome adversity in the palace, eventually earning him the coveted position of right-hand man to King Jeongjo.",0.6,,,,,KR,MBC,MBC
77151,Cheol Soo and O2,철수씨와 02,,2018-02-14,https://image.tmdb.org/t/p/w500/uvrZOQcNq4LGlMIdDtWpRSIFqwu.jpg,,,"Choi Il-hwa, Im Ye-jin, Kim Seung-hyun","Drama, Family, Sci-Fi & Fantasy",1.0,2.0,50.0,"'Cheol Soo and 02' deals with the material called 'Humanoid Robot' and is based on a virtual future of 2030, when artificial intelligent robots are everyday. A middle-aged man who lost his wife in a sudden traffic accident draws a story about a robot that resembles his young wife.",0.85,,,,,KR,MBN,
92636,The One & Only,원 & 온리,"romance, thriller, advertisement",2011-10-12,https://image.tmdb.org/t/p/w500/xCVIWP7agwhuqcfkftZiO9TpfJM.jpg,https://image.tmdb.org/t/p/original/mcnEa32nVW9WgHFjK3BDyhSMe8D.jpg,,"Seol Yoon, Lee Min-ho , Jin Ye-sol",Drama,1.0,1.0,4.0,"Our hero suddenly rises from a coma. He has no idea who or where he is. All he has are the keys to his 2012 Toyota Camry. When he gets inside, something triggers a flood of images from his past. Then, when he uses the Camry's Entune system, a key memory sets him on his journey.",0.634,,,,,KR,YouTube,
77621,Seventeen,열일곱,"friendship, romance, school",2017-04-27,https://image.tmdb.org/t/p/w500/gzYb62H9b26rdQg8410FXUwcrh7.jpg,https://image.tmdb.org/t/p/original/wKVPhT2iW7uo9z2kf85p1dVYYWp.jpg,,"Yoo Hye-In, Kim Do-wan, Kang Yul, Shin Joohyup, Oh Hye-soo","Kids, Drama",1.0,8.0,5.0,"At seventeen, we were all newbies at love. These are innocent and reckless high school love stories that we dare not think of doing now.",1.207,4.0,1.0,,,KR,NAVER TV,Playlist
209502,A Good Day to be a Dog,오늘도 사랑스럽개,"curse, dog, first kiss, based on webcomic or webtoon",,,,,"Cha Eun-woo, Park Gyu-young, Lee Hyun-woo, Lee Seo El","Drama, Comedy",1.0,1.0,,It will revolve around Hana who is bound to inherit her family curse which is turning into a dog after getting her first kiss. The only way to break the curse is to get a second kiss. The problem is the guy who gave Hana her first kiss is afraid of dogs.,1.121,,,,,KR,,Group Eight
136963,Smoking Gun,스모킹 건,,,,,,Seo In-guk,"Drama, Action & Adventure",1.0,1.0,70.0,“Smoking Gun” is an espionage action thriller about a former South Korean agent with memory loss and a North Korean secret agent who is trying to kill him as they carry out an intense chase in order to stop a terrorism plot.,0.6,,,,,KR,MBC,
200707,The Escape of Seven,7인의 탈출,"prison, friendship, prisoner, escape, justice, crime, missing girl",,,,,"Uhm Ki-joon, Hwang Jung-eum, Lee Joon, Lee Yu-bi, Shin Eun-kyung, Yoon Jong-hoon, Jo Yoon-hee, Jo Jae-yoon, Lee Duck-hwa",Drama,1.0,1.0,,"""The Escape of Seven"" will revolve around seven prisoners who are imprisoned together in one place at the same time. The seven prisoners are involved in a case of a missing girl. The series will showcase the endless lies and desires of humans.",0.84,,,,,KR,SBS,Seoul Broadcasting System
79639,Dangwon Office,단짠 오피스,,2018-05-18,https://image.tmdb.org/t/p/w500/oPVcTIByRfax7hmHQZ7LqtvGBbw.jpg,,,"Shin So-yul, Song Jae-hee, Yeon Jun-seok",Drama,1.0,,60.0,The 'Dangwon Office' is a real restaurant drama featuring stories about her work and love in her 30s who are working in the office,0.609,,,,,KR,MBC every1,
138462,Afraid Of,어프레이드 오브,,2019-12-16,https://image.tmdb.org/t/p/w500/qDuFMY7fibtno465e6QOGPgbTLo.jpg,,,"Cho Su Min, Lee Ga Yun, Han Jung Woo",Drama,1.0,3.0,7.0,Hyun Ah is a closeted lesbian who hides her feelings until she starts questioning it when a cute girl from her class she develops a crush on gives her her number.,0.664,,,,,KR,YouTube,
131675,Ghost VRos,고스트 브로스,,2019-12-16,https://image.tmdb.org/t/p/w500/aDszAg0BgM1s63F3KYhFXHIjxNi.jpg,https://image.tmdb.org/t/p/original/dqmzaVihnEz37tcfN4uINFhLq8F.jpg,,"Jang Sung-yoon, Jung Jae-won, Kim Seo-an, Kim Woo-seok",Drama,1.0,8.0,,,0.607,,,,,KR,,
95621,I Have Three Boyfriends,눈 떠보니 세 명의 남자친구,,2019-07-03,https://image.tmdb.org/t/p/w500/iup7KhdCuU8wgMZhz6MZr5VdWXE.jpg,https://image.tmdb.org/t/p/original/6Q3REkig03waSIOSs6WTBRKFcbL.jpg,,"Kim Ji-eun, Lee Jung Sic",Drama,1.0,10.0,15.0,"The amnesia that came with the accident, and the three boyfriends that appeared in front of you. A triple romance story with three men. When I opened my eyes, I saw three boyfriends",1.011,,,,,KR,NAVER TV,
212204,Sparkling Watermelon,반짝이는 워터멜론,"model student, band member, time slip",,,,,"Choi Hyun-wook, Ryeoun","Sci-Fi & Fantasy, Drama",1.0,1.0,,"""Sparkling Watermelon"" will tell the story of a boy living a double life between a model student and a band member who gets to time slip and meets his 18-year-old father. The two will build friendships there.",0.654,,,,,KR,,Pan Entertainment
211796,Stealer,스틸러-일곱 개의 조선통보,"artifact, relic",,,,,"Joo Won, Lee Joo-woo, Jo Han-chul, Choi Hwa-jeong, Kim Jae-won","Action & Adventure, Comedy, Drama",1.0,1.0,,,0.6,,,,,KR,tvN,"Studio Dragon, Curo Holdings"
211587,"My Boss, My Hero",두사부일체,"gang, based on movie",,,,,,"Comedy, Drama",1.0,1.0,,,0.6,,,,,KR,,Mays Entertainment
211586,Sunny,써니,based on movie,,,,,,"Comedy, Drama",1.0,1.0,,,0.6,,,,,KR,,"Mays Entertainment, PLUSMedia Entertainment"
211309,Finnish Papa,핀란드 파파,"cafe, family, healing",,,,,"Kim Bo-ra, Kim Woo-seok",Drama,1.0,1.0,,"""Finnish Papa"" will revolve around a café called Finland Papa wherein those who who is deeply hurt and needs healing come and know the true meaning of what a true family is.",0.6,,,,,KR,,
211065,Is It a Coincidence?,우연일까?,"first love, based on webcomic or webtoon",,,,,Kim So-hyun,"Drama, Comedy",1.0,1.0,,"""Is It a Coincidence?"" is a work that depicts the story of young people who accidentally meet their first love again 10 years ago and move on to find true love and dreams, and is based on the webtoon ""Is It a Coincidence?"".",0.876,,,,,KR,,
210998,The Season of Kkok Du,꼭두의 계절,"grim reaper, underworld, female doctor, mortal realm",,,,,"Kim Jung-hyun, Im Soo-hyang, Kim Da-som, Cha Chung-hwa",Drama,1.0,1.0,,"A fantasy medical drama about a high-ranking grim reaper named Kkok Du, who is the only being to exist in the underworld. Every 99 years, the cold and cruel Kkok Du must take a break from his job in the underworld and spend 49 days in the mortal realm—and this time, he winds up inhabiting the body of the human Do Jin Woo. While living as Do Jin Woo, he meets Han Gye Jeol, a female doctor who has the mysterious ability to order Kkok Du around.",0.6,,,,,KR,MBC,
209750,Dominant Species,지배종,synthetic food,,,,,"Ju Ji-hoon, Han Hyo-joo, Lee Hee-jun, Lee Mu-saeng, Park Ji-yeon",Drama,1.0,1.0,,"A sci-fi story about a world in which superior genes, viruses, and food as pills are common place.",0.6,,,,,KR,,"Ace Factory, H& Entertainment"
209713,The Woman Who Wants to Marry,결혼하고 싶은 여자,,,,,,,"Comedy, Drama",1.0,1.0,,"These days, there seems to be just too many single working women in their 30's. These women have spent all their years accomplishing their dream and now stand all alone. They turn to men now hoping to settle down but all the fine guys have been snatched away by young girls who were only concerned about getting married. Now they try to fall into self-hypnotism that they are better off than being trapped in an unhappy marriage but they can't help feeling being all alone and lonely. ""Marry Me"" is a story of how women in their thirties come to face with life and discover something new about their lives.  30 year-old spinster reporter Sin-Young was once called a ""troublemaker reporter"" but she clenched her teeth and kept digging into her work.

Soon-Ae, a 30-year-old stewardess, is the breadwinner of her family who supports her ailing father, a utterly hopeless widow aunt and another hopeless cousin.

Seung-Ri is renowned for her numerous love affairs.",0.841,,,,,KR,,
209482,The New Employee,신입사원,"boss/employee relationship, boys' love (bl)",,,,,"Moon Ji-yong, Kwon Hyuk, Choi Si Hun",Drama,1.0,1.0,,"After spending his 20s getting over a crush, Seunghyun vowed to never give his heart to someone in the same field again. Enter Jongchan, Seung Hyun's tough new boss with a surprising soft side. Will Seung Hyun's first job and first relationship be a success?",0.6,,,,,KR,,
